Num_Acc;an;mois;jour;hrmn;lat;long;dep
201800050914;18;7;31;1730;;;750
201800050915;18;8;8;1415;;;750
201800050916;18;8;8;1840;;;750
201800050917;18;8;10;930;;;750
201800050918;18;8;14;825;;;750
201800050919;18;8;21;1830;;;750
201800050920;18;8;31;2055;4800000;231028;750
201800050921;18;9;1;2343;;;750
201800050922;18;9;3;2010;;;750
201800050923;18;9;4;1140;;;750
201800050924;18;9;7;245;4885761;231908;750
201800050925;18;9;7;1700;4886110;231316;750
201800050926;18;9;9;1310;;;750
201800050927;18;9;11;1500;4882217;233106;750
201800050928;18;9;13;915;4884931;231524;750
201800050929;18;9;20;1850;;;750
201800050930;18;9;24;2300;;;750
201800050931;18;9;26;850;;;750
201800050932;18;10;3;1950;;;750
201800050933;18;10;8;845;;;750
201800050934;18;10;11;1319;4686270;231356;750
201800050935;18;10;11;2330;4884000;232000;750
201800050936;18;10;12;1732;4886289;231643;750
201800050937;18;10;17;2127;4885359;231467;750
201800050938;18;10;20;1800;4885000;230000;750
201800050939;18;10;26;1200;4800000;231997;750
201800050940;18;10;26;1355;4885257;232917;750
201800050941;18;10;26;1530;4886089;231829;750
201800050942;18;10;28;1120;4886069;232542;750
201800050943;18;10;31;814;4885179;232683;750
201800050944;18;11;6;1155;4884693;231680;750
201800050945;18;11;11;2129;4885940;229254;750
201800050946;18;11;19;1710;4886144;229688;750
201800050947;18;11;22;925;4885610;230229;750
201800050948;18;11;23;945;;;750
201800050949;18;11;28;1020;4884220;228546;750
201800050950;18;11;29;1700;4884622;231448;750
201800050951;18;12;1;2040;;;750
201800050952;18;12;3;1400;4886265;231030;750
201800050953;18;12;4;1840;4885698;233215;750
201800050954;18;12;5;1440;4885314;230783;750
201800050955;18;12;5;1625;4885541;229661;750
201800050956;18;12;7;1005;4884825;231564;750
201800050957;18;12;9;100;4884713;231653;750
201800050958;18;12;9;1125;;;750
201800050959;18;12;11;1305;4886200;231971;750
201800050960;18;12;12;1250;4885480;230620;750
201800050961;18;12;15;2155;4885684;229215;750
201800050962;18;12;20;1000;4885739;229091;750
201800050963;18;12;24;1800;;;750
201800050964;18;12;29;1920;4885535;230372;750
201800050965;18;1;2;905;4887410;229882;750
201800050966;18;1;2;1925;4886590;231989;750
201800050967;18;1;3;1300;4886420;230214;750
201800050968;18;1;3;1928;4886900;231008;750
201800050969;18;1;4;920;4888130;231647;750
201800050970;18;1;6;1435;4886490;230787;750
201800050971;18;1;8;935;4886640;232347;750
201800050972;18;1;9;1915;4887490;229780;750
201800050973;18;1;10;1040;4886840;232324;750
201800050974;18;1;15;2010;4887420;229955;750
201800050975;18;1;16;1300;4886660;232190;750
201800050976;18;1;19;730;4887260;231476;750
201800050977;18;1;19;1130;4887500;230914;750
201800050978;18;1;20;540;4886440;232029;750
201800050979;18;1;22;1110;4887100;230090;750
201800050980;18;1;24;2020;4887140;231552;750
201800050981;18;1;27;2045;4887320;232542;750
201800050982;18;1;30;830;4886420;230178;750
201800050983;18;1;30;1345;4887490;232461;750
201800050984;18;1;31;1020;4887500;230914;750
201800050985;18;2;2;1855;4887900;231477;750
201800050986;18;2;2;2315;4887530;232421;750
201800050987;18;2;3;243;4887050;230531;750
201800050988;18;2;3;1430;4886960;230220;750
201800050989;18;2;5;530;4886780;231384;750
201800050990;18;2;5;1000;4886810;232299;750
201800050991;18;2;8;1815;4887280;230248;750
201800050992;18;2;8;2300;4887740;229956;750
201800050993;18;2;9;2250;4887400;232527;750
201800050994;18;2;11;345;4887150;232310;750
201800050995;18;2;12;2135;4887560;231881;750
201800050996;18;2;12;930;4887370;230647;750
201800050997;18;2;13;1200;4887530;231577;750
201800050998;18;2;13;2115;4888170;231881;750
201800050999;18;2;18;1355;4886480;231252;750
201800051000;18;2;19;2300;4887910;230309;750
201800051001;18;2;21;1215;4886710;231607;750
201800051002;18;2;21;1245;4887410;229882;750
201800051003;18;2;24;600;4887020;230645;750
201800051004;18;2;27;1120;4886540;230139;750
201800051005;18;2;28;850;4888230;232604;750
201800051006;18;2;28;2000;4887530;232421;750
201800051007;18;3;1;2115;4887880;232221;750
201800051008;18;3;2;1750;4887120;232163;750
201800051009;18;3;6;850;4887560;231881;750
201800051010;18;3;6;1110;4886700;230631;750
201800051011;18;3;8;1500;4887060;232286;750
201800051012;18;3;9;1120;4887390;231586;750
201800051013;18;3;9;1225;4886660;232190;750
201800051014;18;3;11;1510;4886720;230190;750
201800051015;18;3;13;1155;4886590;231989;750
201800051016;18;3;13;1440;4887770;229834;750
201800051017;18;3;16;900;4887380;231770;750
201800051018;18;3;17;2045;4886840;232324;750
201800051019;18;3;18;315;4887430;229449;750
201800051020;18;3;19;1300;4887740;229765;750
201800051021;18;3;20;1015;4886660;232190;750
201800051022;18;3;21;1930;4886440;232029;750
201800051023;18;3;24;1100;4887660;231757;750
201800051024;18;3;26;1840;4886470;230110;750
201800051025;18;3;27;1900;4887830;231982;750
201800051026;18;3;29;1730;4887280;231800;750
201800051027;18;3;29;1900;4887350;232084;750
201800051028;18;4;1;145;4887840;232692;750
201800051029;18;4;2;225;4886710;231607;750
201800051030;18;4;3;1000;4886660;232190;750
201800051031;18;4;3;1520;4887380;229586;750
201800051032;18;4;3;1935;4887710;230031;750
201800051033;18;4;4;945;4887180;229867;750
201800051034;18;4;4;1558;4886940;231094;750
201800051035;18;4;5;935;4886670;231741;750
201800051036;18;4;6;20;4887470;230362;750
201800051037;18;4;6;1700;4887650;230165;750
201800051038;18;4;9;1150;4887310;230999;750
201800051039;18;4;9;1210;4887800;230522;750
201800051040;18;4;10;830;4886740;230363;750
201800051041;18;4;10;1407;4886590;231989;750
201800051042;18;4;11;1110;4887300;230523;750
201800051043;18;4;11;1330;4887470;232004;750
201800051044;18;4;11;1400;4887190;232193;750
201800051045;18;4;12;845;4887550;229923;750
201800051046;18;4;12;1015;4886740;232416;750
201800051047;18;4;14;1310;4886930;232391;750
201800051048;18;4;16;1510;4887470;232004;750
201800051049;18;4;17;915;4887020;231254;750
201800051050;18;4;19;1300;4887740;230663;750
201800051051;18;4;20;1315;4887510;232290;750
201800051052;18;4;20;1440;4887540;232540;750
201800051053;18;4;20;1740;4887030;232340;750
201800051054;18;4;20;1835;4887810;232257;750
201800051055;18;4;24;2230;4887410;229573;750
201800051056;18;4;25;1330;4886840;232324;750
201800051057;18;4;26;1820;4887330;232429;750
201800051058;18;4;27;1615;4886440;230185;750
201800051059;18;4;29;2305;4886460;231030;750
201800051060;18;5;2;1033;4886660;232190;750
201800051061;18;5;7;1830;4887580;232684;750
201800051062;18;5;7;2200;4886710;231607;750
201800051063;18;5;8;1130;4887770;229857;750
201800051064;18;5;9;215;4886650;231794;750
201800051065;18;5;9;1300;4887350;232084;750
201800051066;18;5;9;1335;4886870;231094;750
201800051067;18;5;9;1945;4886470;232055;750
201800051068;18;5;10;1455;4886870;231094;750
201800051069;18;5;11;1400;4887670;229716;750
201800051070;18;5;12;709;4886300;227261;750
201800051071;18;5;13;915;4887310;229709;750
201800051072;18;5;15;904;4887090;232263;750
201800051073;18;5;16;1025;4886920;230107;750
201800051074;18;5;20;2015;4886590;231989;750
201800051075;18;5;22;630;4887800;230522;750
201800051076;18;5;22;1405;4887770;230588;750
201800051077;18;5;23;930;4886660;232190;750
201800051078;18;5;25;1000;4886440;230151;750
201800051079;18;5;25;1020;4887490;230541;750
201800051080;18;5;26;1812;4887880;232221;750
201800051081;18;5;27;255;4887020;231103;750
201800051082;18;5;28;1930;4886440;230185;750
201800051083;18;5;29;2300;4887210;232594;750
201800051084;18;5;29;2215;4887760;231254;750
201800051085;18;5;30;1635;4887070;231592;750
201800051086;18;5;31;10;4887060;230093;750
201800051087;18;5;31;1830;4887200;230045;750
201800051088;18;6;1;1405;4888130;231647;750
201800051089;18;6;2;1110;4887420;229955;750
201800051090;18;6;2;1110;4886440;232029;750
201800051091;18;6;2;1830;4886440;232029;750
201800051092;18;6;4;1630;4887410;229573;750
201800051093;18;6;5;2020;4887750;230971;750
201800051094;18;6;6;2320;4887370;230053;750
201800051095;18;6;7;2000;4886900;227042;750
201800051096;18;6;8;1101;4887220;230905;750
201800051097;18;6;9;100;4886430;231081;750
201800051098;18;6;9;2100;4887180;230102;750
201800051099;18;6;10;1615;4886660;232190;750
201800051100;18;6;11;840;4886500;231369;750
201800051101;18;6;11;2345;4886590;231989;750
201800051102;18;6;12;1400;4887470;232004;750
201800051103;18;6;13;812;4886660;232190;750
201800051104;18;6;13;1225;4887740;230663;750
201800051105;18;6;14;410;4888230;232604;750
201800051106;18;6;15;1645;4887420;230457;750
201800051107;18;6;12;1020;4887840;231553;750
201800051108;18;6;16;2030;4887320;230736;750
201800051109;18;6;18;1000;4887410;229882;750
201800051110;18;6;19;1605;4886900;231008;750
201800051111;18;6;19;1921;4887320;229458;750
201800051112;18;6;20;900;4886550;227917;750
201800051113;18;6;20;1000;4886840;230112;750
201800051114;18;6;21;239;4886500;231369;750
201800051115;18;6;21;1750;4887260;232397;750
201800051116;18;6;21;1835;4886920;230277;750
201800051117;18;6;22;1520;4887640;230786;750
201800051118;18;6;23;15;4887420;231749;750
201800051119;18;6;23;1430;4887320;232619;750
201800051120;18;6;24;130;4887510;229601;750
201800051121;18;6;24;230;4887490;230181;750
201800051122;18;6;24;1410;4886420;230606;750
201800051123;18;6;26;850;4887900;230240;750
201800051124;18;6;26;1036;4887910;232314;750
201800051125;18;6;26;1445;4886660;232190;750
201800051126;18;6;27;1230;4887960;230499;750
201800051127;18;6;28;2050;4886810;231301;750
201800051128;18;6;29;2130;4887310;229709;750
201800051129;18;6;30;1550;4887500;230914;750
201800051130;18;7;1;140;4887140;230253;750
201800051131;18;7;2;1325;4887900;230240;750
201800051132;18;7;2;1355;4886660;232190;750
201800051133;18;7;3;1430;4886700;230631;750
201800051134;18;7;3;1600;4887840;232692;750
201800051135;18;7;4;925;4887290;231595;750
201800051136;18;7;4;1145;4888040;230932;750
201800051137;18;7;4;1843;4886590;230408;750
201800051138;18;7;5;250;4886640;231805;750
201800051139;18;7;5;805;4887240;229949;750
201800051140;18;7;7;1725;4886780;231384;750
201800051141;18;7;9;1710;4886730;231523;750
201800051142;18;7;10;1955;4886930;231399;750
201800051143;18;7;12;1010;4887400;229728;750
201800051144;18;7;14;1615;4887320;229676;750
201800051145;18;7;15;1330;4888200;232048;750
201800051146;18;7;16;1420;4887500;230914;750
201800051147;18;7;16;2000;4886580;230398;750
201800051148;18;7;18;1555;4887000;229000;750
201800051149;18;7;18;1750;;;750
201800051150;18;7;19;1030;4886700;230500;750
201800051151;18;7;19;1515;;;750
201800051152;18;7;20;1130;4887000;230000;750
201800051153;18;7;20;1420;4887306;229760;750
201800051154;18;7;20;2232;4887442;229967;750
201800051155;18;7;21;345;4887391;231591;750
201800051156;18;7;22;930;4887000;232000;750
201800051157;18;7;27;1615;4886724;230572;750
201800051158;18;7;30;1818;;;750
201800051159;18;7;31;2340;4883700;225700;750
201800051160;18;8;1;345;4886800;232300;750
201800051161;18;8;3;1025;;;750
201800051162;18;8;5;120;4886500;223400;750
201800051163;18;8;8;2140;4887375;232721;750
201800051164;18;8;8;1345;;;750
201800051165;18;8;12;1;4887299;229742;750
201800051166;18;8;12;1635;;;750
201800051167;18;8;12;1930;;;750
201800051168;18;8;18;1520;4886634;223695;750
201800051169;18;8;19;704;;;750
201800051170;18;8;19;1905;4886843;231011;750
201800051171;18;8;23;1315;4887300;230400;750
201800051172;18;8;23;2115;4887380;229500;750
201800051173;18;8;29;1140;;;750
201800051174;18;8;29;1300;;;750
201800051175;18;8;30;1120;4870000;229000;750
201800051176;18;8;31;1930;4886625;232115;750
201800051177;18;8;31;2200;4887380;231453;750
201800051178;18;9;1;150;4887049;230520;750
201800051179;18;9;3;1330;4887959;231409;750
201800051180;18;9;4;1300;4887400;231300;750
201800051181;18;9;4;1745;;;750
201800051182;18;9;5;1300;4886755;231384;750
201800051183;18;9;6;2015;;;750
201800051184;18;9;9;2355;4887300;232600;750
201800051185;18;9;10;1130;4887700;229700;750
201800051186;18;9;11;1300;;;750
201800051187;18;9;11;1900;4887505;230903;750
201800051188;18;9;11;2220;4886000;230000;750
201800051189;18;9;12;1650;;;750
201800051190;18;9;13;920;;;750
201800051191;18;9;14;940;;;750
201800051192;18;9;14;2248;;;750
201800051193;18;9;15;1610;4880000;231000;750
201800051194;18;9;17;930;4887331;229689;750
201800051195;18;9;17;1200;4886674;230103;750
201800051196;18;9;18;1030;4887425;232583;750
201800051197;18;9;18;1630;4886600;231404;750
201800051198;18;9;18;2200;4885825;234888;750
201800051199;18;9;18;1315;4886859;232319;750
201800051200;18;9;19;800;4886900;231006;750
201800051201;18;9;19;855;4888100;231800;750
201800051202;18;9;19;1630;4887740;232307;750
201800051203;18;9;21;1410;;;750
201800051204;18;9;22;1310;;;750
201800051205;18;9;22;1445;4886000;231000;750
201800051206;18;9;25;1;4885720;232607;750
201800051207;18;9;25;2010;4887960;231768;750
201800051208;18;9;26;1450;4887849;232219;750
201800051209;18;9;26;2030;4886772;232251;750
201800051210;18;9;27;840;4886000;230000;750
201800051211;18;9;29;10;4885320;227651;750
201800051212;18;9;30;2040;;;750
201800051213;18;10;1;1445;;;750
201800051214;18;10;1;1445;;;750
201800051215;18;10;2;1315;4886799;232316;750
201800051216;18;10;3;930;4880000;228000;750
201800051217;18;10;4;623;;;750
201800051218;18;10;4;1625;4888000;231300;750
201800051219;18;10;4;1635;;;750
201800051220;18;10;5;25;4886496;231366;750
201800051221;18;10;5;811;;;750
201800051222;18;10;6;1940;;;750
201800051223;18;10;6;2215;4886992;231181;750
201800051224;18;10;6;2115;4886786;231398;750
201800051225;18;10;10;1600;;;750
201800051226;18;10;11;1840;;;750
201800051227;18;10;12;800;4887444;230302;750
201800051228;18;10;12;930;4886596;230109;750
201800051229;18;10;12;1050;4887213;231622;750
201800051230;18;10;13;1100;4887200;232600;750
201800051231;18;10;15;2248;4885580;227500;750
201800051232;18;10;16;1630;4886864;230950;750
201800051233;18;10;17;1820;4888300;232600;750
201800051234;18;10;19;30;4886428;231036;750
201800051235;18;10;19;1015;4887424;229645;750
201800051236;18;10;18;2045;4887000;232000;750
201800051237;18;10;21;1710;;;750
201800051238;18;10;23;1120;4889200;232400;750
201800051239;18;10;25;900;4887000;230000;750
201800051240;18;10;25;1300;4887727;232679;750
201800051241;18;10;26;1920;;;750
201800051242;18;10;30;1300;;;750
201800051243;18;10;31;1240;4887804;232262;750
201800051244;18;10;31;1610;4887530;230940;750
201800051245;18;10;31;1950;4886848;232351;750
201800051246;18;11;2;1235;4887732;230649;750
201800051247;18;11;5;1010;4887483;230527;750
201800051248;18;11;7;2340;4887000;232000;750
201800051249;18;11;8;1220;4800000;230000;750
201800051250;18;11;10;830;;;750
201800051251;18;11;11;1725;4886649;231003;750
201800051252;18;11;12;610;4887152;232579;750
201800051253;18;11;13;1430;4887708;231418;750
201800051254;18;11;15;1630;;;750
201800051255;18;11;15;1945;4880000;230000;750
201800051256;18;11;16;40;4886606;229969;750
201800051257;18;11;20;1110;4886000;231000;750
201800051258;18;11;21;930;;;750
201800051259;18;11;21;1215;;;750
201800051260;18;11;21;1325;;;750
201800051261;18;11;21;1915;4886372;230160;750
201800051262;18;11;22;1500;4886905;230264;750
201800051263;18;11;23;829;;;750
201800051264;18;11;24;140;4886411;232009;750
201800051265;18;11;24;1030;;;750
201800051266;18;11;24;1040;4888060;231256;750
201800051267;18;11;26;1732;;;750
201800051268;18;11;26;1900;4880000;232000;750
201800051269;18;11;26;2035;;;750
201800051270;18;11;28;845;4887020;232293;750
201800051271;18;11;28;1844;;;750
201800051272;18;11;29;1330;4887097;230350;750
201800051273;18;12;2;255;4886800;231000;750
201800051274;18;12;2;1310;;;750
201800051275;18;12;2;2020;4886584;231992;750
201800051276;18;12;3;930;;;750
201800051277;18;12;4;759;;;750
201800051278;18;12;4;1215;;;750
201800051279;18;12;5;940;;;750
201800051280;18;12;6;1145;4886272;228759;750
201800051281;18;12;7;1310;4887180;229848;750
201800051282;18;12;7;1705;4887232;229967;750
201800051283;18;12;9;320;4887091;230086;750
201800051284;18;12;11;845;;;750
201800051285;18;12;12;1550;4886670;232165;750
201800051286;18;12;13;1940;4890000;228236;750
201800051287;18;12;14;1017;;;750
201800051288;18;12;13;2025;4886611;231248;750
201800051289;18;12;20;1110;4886597;229996;750
201800051290;18;12;20;1515;4884000;234000;750
201800051291;18;12;20;1640;;;750
201800051292;18;12;20;1900;4886680;232186;750
201800051293;18;12;20;2230;4886670;232184;750
201800051294;18;12;21;933;4887340;229650;750
201800051295;18;12;21;1715;;;750
201800051296;18;12;24;510;4887357;231443;750
201800051297;18;12;24;600;4886440;232140;750
201800051298;18;12;26;2055;4887437;231736;750
201800051299;18;1;2;1309;4887110;234568;750
201800051300;18;1;7;247;4887160;234238;750
201800051301;18;1;10;1315;4887470;232889;750
201800051302;18;1;10;1345;4887630;233183;750
201800051303;18;1;12;1105;4887630;233386;750
201800051304;18;1;13;1725;4888330;234689;750
201800051305;18;1;17;2320;4887530;233229;750
201800051306;18;1;20;2245;4887280;234040;750
